PRODUCTO,COLOR,GENERO
57020057,OR,Q
57020056,OR,Q
57020055,OR,Q
57020054,OR,A
57020053,61,A
57020052,OR,A
57020051,61,A
57020048,CU,M
57020045,PL,M
57020044,01,U
57020044,06,U
57020043,52,M
57020040,TN,M
57020039,TC,M
57020038,01,M
57020037,01,M
57020033,OR,M
57020032,80,M
57020031,01,M
57020030,05,M
57020029,99,M
57020028,70,M
57020027,99,H
57020026,43,H
57020025,30,E
57020012,87,M
57019408,52,U
57018279,99,M
57018270,38,U
57017906,08,Q
57017905,94,Q
57017905,99,Q
57017904,56,Q
57017903,01,Q
57017768,06,U
57017767,06,U
57017766,06,U
57017765,06,U
57017764,08,U
57017763,08,U
57017762,08,U
57017761,99,M
57017760,05,M
57017752,30,H
57017744,06,H
57017744,56,H
57017737,OR,Q
57017736,OR,Q
57017719,43,M
57017719,05,M
57017715,99,A
57017714,99,M
57017713,95,H
57017128,78,E
57017126,02,A
57017124,38,E
57017119,37,D
57017117,37,D
57017116,07,O
57017115,99,M
57016729,CU,M
57016726,60,A
57016725,43,Q
57016724,02,O
57016723,52,Q
57016722,56,O
57016721,02,D
57016720,02,U
57016718,70,M
57016717,43,M
57016716,TN,M
57016715,99,M
57016315,95,A
57016314,02,A
57016313,56,U
57016313,92,U
57016311,99,A
57016310,85,A
57016309,81,F
57016033,92,H
57016032,99,M
57016031,05,M
57016030,31,H
57016029,99,M
57016029,01,M
57016028,91,M
57016027,91,M
57016026,30,M
57016025,56,H
57016025,07,H
57016024,08,M
57016023,08,U
57016022,35,M
57016021,PL,M
57016020,44,H
57016019,92,M
57016017,37,E
57016017,85,E
57016016,61,A
57016016,16,A
57016015,95,A
57016015,56,A
57016014,56,Q
57016013,65,M
57016012,95,D
57016011,81,Q
57016010,68,E
57016008,OR,M
57016007,OR,M
57016006,52,Q
57016005,99,Q
57016004,07,Q
57016003,07,A
57016002,61,A
57016001,68,A
57016000,92,A
57015999,83,E
57015998,07,E
57015997,16,E
57015996,09,M
57015995,92,D
57015994,95,A
57015993,02,A
57015992,99,M
57015991,83,E
57015990,08,M
57015989,08,U
57015986,56,P
57015985,02,P
57015984,69,Q
57015983,97,M
57015982,78,M
57015981,01,M
57015980,05,E
57015979,05,A
57015978,08,M
57015977,78,M
57015976,99,M
57015975,78,M
57015974,99,M
57015973,TN,M
57015972,05,M
57015971,30,M
57015970,56,O
57015969,56,H
57015968,99,M
57015968,65,M
57015968,43,M
57015967,30,M
57015966,99,M
57015965,99,M
57015964,03,H
57015964,51,H
57015964,99,H
57015963,56,H
57015962,43,H
57015961,02,M
57015960,79,H
57015960,99,H
57015960,02,H
57015959,56,H
57015958,56,H
57015957,43,H
57015956,99,H
57015956,08,H
57015956,76,H
57015815,01,M
57015815,99,M
57015814,43,M
57015813,56,M
57015812,02,M
57015812,37,M
57015811,02,M
57015810,09,M
57015809,02,M
57015808,56,O
57015807,81,M
57015806,91,M
57015806,81,M
57015805,52,H
57015804,52,H
57015803,99,M
57015802,30,M
57015802,99,M
57015800,02,M
57015800,99,M
57015799,94,M
57015798,85,M
57015798,43,M
57015797,83,M
57015797,10,M
57015796,99,M
57015796,37,M
57015795,99,M
57015795,90,M
57015795,37,M
57015794,99,M
57015793,09,M
57015793,43,M
57015792,99,M
57015791,52,H
57015149,05,U
57015148,05,U
57015145,69,Q
57015144,TN,M
57015143,09,M
57015142,99,M
57015141,06,M
57015140,99,M
57015139,37,M
57015138,30,M
57015137,99,D
57015136,08,Q
57015136,99,Q
57015136,56,Q
57015135,99,P
57015135,56,P
57015134,99,Q
57015134,02,Q
57014785,01,E
57014784,08,F
57014783,05,E
57014782,54,U
57014781,54,U
57014780,54,U
57014779,01,M
57014779,14,M
57014779,70,M
57014778,01,M
57014778,99,M
57014777,PL,U
57014776,50,M
57014775,01,U
57014774,01,U
57014773,01,U
57014772,02,Q
57014771,05,M
57014770,56,Q
57014769,92,Q
57014768,05,M
57014767,08,A
57014766,05,E
57014765,81,E
57014764,51,E
57014763,91,H
57014763,95,H
57014763,51,H
57014763,56,H
57014763,70,H
57014763,99,H
57014763,36,H
57014762,93,H
57014761,52,Q
57014760,99,Q
57014759,07,A
57014759,56,A
57014759,94,A
57014758,37,D
57014439,01,U
57014438,56,M
57014438,05,M
57014436,65,M
57014435,44,M
57014434,66,H
57014433,56,H
57014432,01,M
57014430,TO,H
57014429,TC,H
57014428,TM,D
57014427,30,M
57014427,56,M
57014427,78,M
57014426,CU,M
57014425,99,M
57014425,PL,M
57014423,TM,H
57014421,85,A
57014420,50,E
57014419,02,E
57014418,56,D
57014417,02,O
57014416,94,O
57014414,94,D
57014413,85,A
57014412,85,E
57014411,TN,H
57014410,TO,H
57014409,56,H
57014409,30,H
57014409,37,H
57014409,08,H
57014408,BB,H
57014407,TM,H
57014406,BL,M
57014405,56,A
57014405,52,A
57014404,08,M
57014404,96,M
57014404,06,M
57014403,01,M
57014403,84,M
57014402,85,F
57014402,91,F
57014402,52,F
57014401,56,H
57014400,TN,M
57014399,TM,M
57014398,TN,M
57014397,35,Q
57014396,49,D
57014395,07,D
57014394,30,H
57014393,01,H
57014392,TG,H
57014392,TC,H
57014392,TO,H
57014391,56,H
57014391,06,H
57014390,37,H
57014389,56,H
57014388,99,H
57014387,56,H
57014387,92,H
57014387,99,H
57014386,43,H
57014385,56,O
57014066,08,U
57014065,08,U
57014064,08,U
57014050,01,U
57014049,01,U
57014048,01,U
57014047,OR,M
57014046,OR,M
57014045,PL,M
57014044,OR,M
57014043,OR,M
57014042,01,M
57014041,OR,M
57014040,OR,M
57014039,OR,M
57014038,OR,M
57014037,OR,M
57014036,PL,M
57014036,OR,M
57014035,PL,M
57014034,01,M
57014034,43,M
57014033,52,A
57014032,85,A
57014031,OR,A
57014030,PL,A
57014029,OR,A
57014028,PL,A
57014027,OR,Q
57014026,OR,Q
57014024,OR,Q
57014023,OR,Q
57014022,OR,Q
57014020,02,P
57014019,68,E
57014018,02,E
57014017,40,D
57014017,02,D
57014016,15,D
57014015,02,D
57014015,91,D
57014015,69,D
57014014,02,D
57014014,51,D
57014013,02,O
57014013,99,O
57014012,49,O
57014011,94,O
57014010,56,A
57014009,07,O
57014009,78,O
57014008,02,O
57014007,81,H
57014007,52,H
57014006,50,H
57014006,35,H
57014006,56,H
57014006,01,H
57014006,55,H
57014006,99,H
57013824,99,M
57013823,05,M
57013822,02,M
57013819,52,M
57013818,61,M
57013817,02,M
57013817,81,M
57013814,01,M
57013813,05,M
57013812,99,M
57013812,05,M
57013810,88,M
57013810,56,M
57013810,70,M
57013809,65,M
57013809,99,M
57013809,05,M
57013808,02,M
57013807,99,M
57013807,07,M
57013806,70,M
57013806,81,M
57013806,99,M
57013805,05,M
57013804,43,M
57013804,56,M
57013804,92,M
57013804,52,M
57013803,TM,M
57013802,70,M
57013801,50,M
57013801,99,M
57013800,TO,M
57013799,DO,M
57013798,TO,M
57013797,TN,M
57013784,99,M
57013784,05,M
57013782,OR,M
57013781,99,A
57013780,08,M
57013778,50,M
57013778,88,M
57013777,TN,A
57013777,18,A
57013776,07,E
57013775,56,O
57013736,99,A
57013702,99,D
57013701,10,D
57013701,49,D
57013676,05,E
57013676,99,E
57013654,43,D
57013654,79,D
57013654,15,D
57013654,10,D
57013654,56,D
57013653,50,A
57013653,05,A
57013653,99,A
57013277,05,M
57013276,02,F
57013275,99,Q
57013274,81,Q
57013273,50,Q
57013273,35,Q
57013272,30,Q
57013271,99,Q
57013270,85,A
57013270,50,A
57013269,45,A
57013268,TN,A
57013267,49,D
57013267,02,D
57013266,94,D
57013266,40,D
57013265,69,D
57013264,17,O
57013264,92,O
57013264,99,O
57013263,49,O
57013263,69,O
57013262,45,A
57013260,08,Q
57013260,56,Q
57013259,07,O
57013258,56,O
57013257,52,O
57013257,43,O
57013256,TN,Q
57012899,PL,M
57012898,TM,M
57012897,46,M
57012897,02,M
57012896,84,M
57012895,52,M
57012895,99,M
57012894,05,M
57012894,50,M
57012893,02,E
57012892,95,Q
57012891,PL,M
57012890,07,M
57012889,TN,M
57012888,70,M
57012888,12,M
57012887,02,Q
57012886,91,M
57012886,01,M
57012885,01,M
57012884,99,M
57012883,TM,A
57012883,TN,A
57012882,99,Q
57012882,08,Q
57012881,TC,Q
57012880,05,M
57012879,TN,M
57012531,OR,M
57012530,OR,M
57012529,PL,M
57012527,OR,M
57012526,50,E
57012526,02,E
57012526,99,E
57012525,43,U
57012525,59,U
57012525,07,U
57012525,52,U
57012525,02,U
57012525,08,U
57012524,02,E
57012523,99,U
57012522,TN,O
57012522,01,O
57012522,TM,O
57012522,TG,O
57012522,BB,O
57012522,TO,O
57012521,TO,O
57012521,TN,O
57012521,TM,O
57012521,TG,O
57012520,50,O
57012518,99,M
57012517,32,M
57012516,05,M
57012515,85,M
57012514,51,H
57012512,08,M
57012511,99,M
57012510,OR,M
57012509,99,M
57012508,32,M
57012508,99,M
57012006,01,U
57012005,05,M
57012004,08,M
57012003,87,M
57012002,30,M
57012001,05,M
57012001,85,M
57011510,07,U
57011510,48,U
57011509,07,U
57011509,48,U
57011508,48,U
57011508,07,U
57011507,01,U
57011506,01,U
57011505,01,U
57011504,01,U
57011503,30,U
57011502,30,U
57011195,56,H
57011194,30,H
57011193,56,H
57011189,56,H
57011188,30,H
57011187,08,H
57011185,56,H
57011180,91,H
57011175,92,H
57011174,56,H
57011143,11,F
57011105,01,M
57011102,OR,Q
57010952,99,H
57010952,CU,H
57010951,05,M
57010951,99,M
57010950,56,H
57010899,TC,Q
57010898,01,M
57010896,01,H
57010895,68,Q
57010894,99,H
57010893,99,H
57010892,05,Q
57010891,05,Q
57010891,74,Q
57010890,99,Q
57010889,PL,Q
57010849,92,H
57010843,02,D
57010807,99,H
57010806,CU,H
57010804,07,H
57010804,54,H
57010804,16,H
57010803,48,H
57010803,04,H
57010802,54,H
57010802,06,H
57010799,12,H
57010799,49,H
57010799,65,H
57010799,08,H
57010795,99,H
57010795,01,H
57010795,09,H
57010795,28,H
57010795,56,H
57010794,56,H
57010794,48,H
57010794,99,H
57010794,01,H
57010794,94,H
57010794,30,H
57010793,42,H
57010793,12,H
57010793,02,H
57010793,56,H
57010793,08,H
57010789,52,H
57010788,56,H
57010786,56,H
57010785,12,H
57010784,80,M
57010782,41,O
57010781,02,Q
57010780,99,H
57010780,07,H
57010778,02,Q
57010777,02,Q
57010777,43,Q
57010776,91,H
57010776,28,H
57010776,99,H
57010776,38,H
57010776,54,H
57010776,12,H
57010776,69,H
57010776,07,H
57010776,01,H
57010775,07,H
57010775,43,H
57010775,45,H
57010775,56,H
57010774,56,H
57010773,56,H
57010772,08,H
57010771,76,H
57010770,52,M
57010770,15,M
57010768,69,H
57010767,43,H
57010766,08,M
57010765,08,M
57010764,99,M
57010764,05,M
57010763,05,M
57010763,99,M
57010762,54,H
57010761,69,H
57010760,99,M
57010760,56,M
57010759,39,H
57010759,07,H
57010758,48,H
57010757,02,H
57010757,83,H
57010757,99,H
57010757,49,H
57010756,08,M
57010755,02,H
57010755,49,H
57010754,70,M
57010753,CO,M
57010750,43,M
57010749,70,M
57010748,70,M
57010747,56,H
57010746,56,H
57010746,09,H
57010745,06,H
57010745,32,H
57010744,02,H
57010744,28,H
57010744,56,H
57010744,09,H
57010743,08,H
57010743,38,H
57010743,02,H
57010743,54,H
57010742,37,H
57010742,48,H
57010742,03,H
57010742,56,H
57010742,08,H
57010742,52,H
57010741,56,H
57010741,94,H
57010741,37,H
57010741,02,H
57010741,07,H
57010741,78,H
57010741,59,H
57010740,56,H
57010740,92,H
57010740,37,H
57010739,02,H
57010738,01,H
57010738,51,H
57010737,36,M
57010736,87,M
57010735,08,M
57010734,99,M
57010731,99,M
57010728,70,M
57010727,91,H
57010726,88,M
57010726,36,M
57010724,TM,H
57010723,87,M
57010722,36,M
57010720,70,M
57010719,02,M
57010719,52,M
57010718,52,M
57010717,06,H
57010717,20,H
57010716,99,H
57010715,99,H
57010714,14,M
57010714,30,M
57010713,52,H
57010712,56,H
57010711,82,H
57010710,TN,H
57010709,GC,H
57010708,BB,H
57010707,TO,H
57010706,TN,H
57010705,TM,H
57010704,TS,H
57010703,TC,H
57010702,TO,H
57010701,TN,H
57010700,BB,H
57010699,02,H
57010696,TO,H
57010694,37,H
57010691,TM,H
57010690,TG,H
57010689,01,H
57010688,BB,H
57010686,TU,H
57010685,TG,H
57010684,TO,H
57010683,TC,H
57010682,TG,H
57010681,TM,H
57010680,01,H
57010679,TC,H
57010678,92,H
57010677,01,H
57010676,69,H
57010675,55,H
57010674,30,H
57010672,07,H
57010671,01,H
57010670,07,H
57010668,69,H
57010667,50,H
57010666,69,H
57010665,56,H
57010665,CU,H
57010665,30,H
57010664,CU,H
57010663,32,H
57010663,99,H
57010663,56,H
57010663,06,H
57010661,99,H
57010661,32,H
57010659,08,H
57010659,56,H
57010658,56,H
57010658,49,H
57010656,92,H
57010656,56,H
57010655,37,H
57010655,78,H
57010655,56,H
57010655,99,H
57010654,56,H
57010654,76,H
57010654,37,H
57010653,56,H
57010653,78,H
57010653,49,H
57010652,30,H
57010651,CU,H
57010650,08,H
57010650,37,H
57010650,30,H
57010650,56,H
57010649,78,H
57010649,56,H
57010648,PL,H
57010648,OR,H
57010646,CU,H
57010646,99,H
57010645,30,H
57010644,02,M
57010644,70,M
57010644,15,M
57010644,56,M
57010643,88,M
57010643,52,M
57010643,20,M
57010641,05,H
57010641,08,H
57010641,37,H
57010638,55,H
57010636,05,M
57010636,52,M
57010636,56,M
57010636,99,M
57010634,78,H
57010632,52,M
57010632,56,M
57010632,99,M
57010632,05,M
57010629,37,H
57010629,66,H
57010628,83,M
57010628,43,M
57010622,37,H
57010622,56,H
57010620,40,M
57010620,23,M
57010614,01,H
57010613,99,M
57010613,32,M
57010612,99,M
57010612,40,M
57010609,43,H
57010609,20,H
57010609,07,H
57010609,52,H
57010609,66,H
57010609,87,H
57010603,99,M
57010602,82,M
57010601,82,M
57010601,99,M
57010590,26,M
57010584,54,H
57010584,01,H
57010559,56,H
57010559,03,H
57010557,01,H
57010557,56,H
57010557,87,H
57010556,56,H
57010554,56,H
57010553,08,H
57010548,92,H
57010546,40,H
57010545,50,H
57010544,08,H
57010543,08,H
57010494,80,M
57010494,99,M
57010481,52,M
57010481,20,M
57010477,45,A
57010477,02,A
57010476,02,A
57010475,02,A
57010474,01,M
57010473,45,E
57010472,02,E
57010469,45,A
57010468,02,A
57010467,52,M
57010466,52,M
57010465,01,M
57010465,99,M
57010462,59,Q
57010461,45,E
57010459,56,Q
57010459,95,Q
57010459,02,Q
57010458,88,M
57010457,69,Q
57010456,40,M
57010455,81,M
57010454,40,M
57010452,52,D
57010451,02,D
57010450,88,M
57010444,56,H
57010425,40,Q
57010424,02,M
57010379,15,M
57010379,43,M
57010333,BL,M
57010332,01,A
57010332,TN,A
57010332,TG,A
57010317,50,M
57010317,85,M
57010317,01,M
57010316,02,M
57010314,07,U
57010314,01,U
57010314,56,U
57010314,30,U
57010293,05,M
57010292,07,M
57010291,TC,M
57010290,TN,M
57010289,01,M
57010287,01,M
57010286,99,M
57010285,02,M
57010284,02,M
57010283,TM,M
57010282,99,M
57010282,01,M
57010282,20,M
57010282,81,M
57010282,94,M
57010281,85,A
57010280,61,A
57010279,88,M
57010279,05,M
57010278,01,M
57010278,99,M
57010277,35,M
57010277,99,M
57010276,99,M
57010275,OR,M
57010270,83,M
57010269,05,E
57010266,05,M
57010263,01,M
57010263,99,M
57010263,88,M
57010262,60,Q
57010261,45,A
57010260,09,M
57010260,99,M
57010260,05,M
57010260,52,M
57010259,05,M
57010257,01,M
57010256,96,M
57010255,01,M
57010255,43,M
57010254,99,M
57010252,05,M
57010252,99,M
57010252,81,M
57010252,87,M
57010251,30,M
57010242,02,U
57010241,01,M
57010207,52,M
57010200,43,M
57010101,01,M
57010092,98,M
57010091,98,M
57010090,98,M
57010088,30,M
57010083,70,M
57010082,20,M
57010081,52,M
57010078,43,M
57010046,99,M
57010045,99,M
57010044,88,M
57010043,57,M
57010042,05,M
57010041,99,M
57010040,99,M
57010039,85,M
57010038,99,M
57010037,05,M
57010036,PL,M
57010035,CU,M
57010034,08,M
57010034,43,M
57010034,85,M
57010031,88,M
57010030,99,M
57010030,30,M
57010028,08,H
57010027,30,A
57010026,35,E
57010024,30,A
57010023,99,Q
57010022,92,H
57010017,52,A
57010014,37,M
57010007,99,M
57010006,CU,M
57010004,52,M
57008641,95,A
57008283,09,M
57008282,PL,M
57008273,98,M
57008272,98,M
57008271,38,U
57007912,35,M
57007912,99,M
57007912,05,M
57007909,99,Q
57007908,02,Q
57007773,99,M
57007766,70,M
57007759,02,M
57007744,99,M
57007720,99,M
57007717,01,U
57007716,05,H
57007715,35,H
57007130,OR,M
57007130,CO,M
57007129,02,E
57007127,02,E
57007125,38,E
57007123,01,E
57007122,77,O
57007120,69,O
57007119,02,O
57007119,45,O
57007118,02,D
57006730,OR,M
57006730,PL,M
57006729,43,M
57006729,54,M
57006727,02,Q
57006724,07,F
57006723,56,E
57006722,99,M
57006721,09,M
57006720,56,M
57006719,05,M
57006718,08,M
57006717,08,M
57006716,99,M
57006319,08,U
57006319,99,U
57006318,99,U
57006318,08,U
57006316,95,U
57006316,02,U
57006314,01,U
57006033,85,M
57006031,CU,H
57006030,43,M
57006029,43,H
57006028,56,H
57006028,07,H
57006028,30,H
57006028,94,H
57006027,99,H
57006026,56,H
57006026,95,H
57006024,05,M
57006023,01,H
57006022,54,H
57006021,56,H
57006020,OR,M
57006019,OR,M
57006018,OR,M
57006017,OR,M
57006016,OR,M
57006015,OR,M
57006014,PL,M
57006013,OR,M
57006012,OR,M
57006011,OR,M
57006010,OR,M
57006009,OR,M
57006008,52,Q
57006007,35,Q
57006006,07,Q
57006005,99,Q
57006004,50,A
57006003,05,A
57006002,02,E
57006001,05,M
57006000,65,M
57005999,69,Q
57005998,52,Q
57005997,08,Q
57005996,52,Q
57005995,70,Q
57005994,02,Q
57005993,68,A
57005992,68,M
57005992,01,M
57005991,01,M
57005988,08,U
57005987,56,P
57005985,TM,A
57005984,51,E
57005983,91,M
57005982,81,M
57005982,40,M
57005981,99,Q
57005980,56,Q
57005979,02,Q
57005978,TM,M
57005977,TO,M
57005976,TN,M
57005975,TO,M
57005974,TO,M
57005973,99,M
57005973,30,M
57005972,30,M
57005971,99,M
57005970,30,M
57005970,99,M
57005969,70,M
57005969,99,M
57005968,08,H
57005967,99,H
57005966,30,H
57005965,02,H
57005964,99,H
57005963,94,H
57005963,56,H
57005963,32,H
57005962,56,H
57005962,94,H
57005962,37,H
57005962,91,H
57005962,51,H
57005962,02,H
57005962,09,H
57005961,51,H
57005961,08,H
57005961,56,H
57005961,02,H
57005960,30,H
57005959,30,H
57005958,52,H
57005957,99,H
57005956,30,H
57005834,85,M
57005834,43,M
57005833,43,M
57005832,43,M
57005831,70,M
57005830,05,M
57005829,99,M
57005828,70,M
57005827,43,M
57005826,02,M
57005825,85,M
57005825,02,M
57005824,05,M
57005823,56,M
57005822,36,M
57005821,20,M
57005820,26,M
57005819,46,M
57005818,50,M
57005817,05,M
57005816,91,M
57005816,11,M
57005816,50,M
57005815,92,M
57005815,05,M
57005815,81,M
57005814,09,M
57005813,09,M
57005810,95,M
57005810,09,M
57005809,35,M
57005808,01,M
57005808,83,M
57005807,43,H
57005806,70,H
57005805,91,M
57005805,99,M
57005805,09,M
57005804,05,M
57005804,70,M
57005804,43,M
57005804,99,M
57005803,05,M
57005802,05,M
57005802,09,M
57005802,81,M
57005802,06,M
57005802,95,M
57005801,70,M
57005801,99,M
57005800,94,M
57005799,06,M
57005798,09,M
57005798,37,M
57005797,05,M
57005796,43,M
57005796,99,M
57005796,05,M
57005795,56,M
57005795,40,M
57005794,43,H
57005793,55,H
57005792,56,H
57005791,99,A
57005791,52,A
57005791,02,A
57005791,85,A
57005791,50,A
57005158,70,M
57005157,99,M
57005156,08,M
57005154,99,M
57005152,CU,M
57005151,CU,M
57005150,CU,M
57005150,56,M
57005150,78,M
57005149,92,U
57005148,92,U
57005147,BB,Q
57005146,05,M
57005145,DI,M
57005144,37,M
57005143,99,Q
57005141,99,E
57005140,56,Q
57005140,99,Q
57005139,08,Q
57005139,99,Q
57005138,08,Q
57005138,40,Q
57005137,99,Q
57005137,69,Q
57005137,05,Q
57005137,43,Q
57005136,69,Q
57005136,05,Q
57005136,99,Q
57005135,99,Q
57004792,26,M
57004791,99,M
57004790,99,M
57004789,99,M
57004788,99,M
57004787,07,M
57004786,31,M
57004786,99,M
57004785,99,M
57004784,CU,M
57004783,99,M
57004782,CU,M
57004781,84,M
57004781,99,M
57004780,PL,M
57004779,30,U
57004778,PL,U
57004777,52,F
57004776,01,U
57004775,78,M
57004774,56,M
57004773,78,M
57004772,43,M
57004771,05,A
57004770,70,M
57004769,56,M
57004768,85,A
57004767,07,H
57004767,56,H
57004766,56,H
57004766,07,H
57004766,92,H
57004765,56,H
57004765,36,H
57004765,51,H
57004765,99,H
57004765,07,H
57004764,92,H
57004764,70,H
57004764,36,H
57004764,56,H
57004764,91,H
57004764,99,H
57004764,07,H
57004763,30,H
57004762,50,F
57004761,03,F
57004760,06,F
57004759,40,F
57004759,81,F
57004758,07,E
57004440,11,M
57004440,14,M
57004439,PL,M
57004438,OR,M
57004437,99,M
57004437,78,M
57004437,02,M
57004436,99,M
57004436,CU,M
57004435,CU,M
57004434,99,M
57004433,99,M
57004432,37,M
57004432,70,M
57004432,99,M
57004431,TA,M
57004431,78,M
57004431,99,M
57004430,99,M
57004429,99,M
57004428,99,M
57004427,BB,H
57004426,TG,H
57004425,TN,H
57004424,TO,H
57004423,70,M
57004422,65,M
57004421,94,D
57004420,50,D
57004419,69,O
57004418,69,O
57004417,94,O
57004416,85,E
57004415,85,A
57004414,52,E
57004413,52,A
57004412,TU,H
57004411,TM,H
57004410,99,M
57004410,37,M
57004410,96,M
57004410,05,M
57004409,94,M
57004409,99,M
57004408,02,A
57004408,03,A
57004408,99,A
57004408,01,A
57004407,99,A
57004406,95,A
57004405,56,H
57004404,06,H
57004403,36,H
57004402,TO,M
57004401,TM,M
57004400,05,A
57004399,05,Q
57004398,92,Q
57004397,02,D
57004396,99,H
57004395,01,H
57004394,56,H
57004073,08,U
57004072,08,U
57004071,08,U
57004069,01,U
57004068,01,U
57004067,01,U
57004061,PL,M
57004060,20,M
57004059,OR,M
57004058,85,M
57004057,OR,M
57004056,OR,M
57004055,OR,M
57004054,PL,M
57004054,OR,M
57004053,PL,M
57004052,PL,M
57004051,OR,M
57004050,OR,M
57004049,PL,M
57004048,OR,M
57004047,OR,M
57004046,OR,M
57004045,PL,M
57004044,OR,M
57004043,01,M
57004042,OR,M
57004041,61,A
57004040,OR,Q
57004039,OR,Q
57004038,PL,Q
57004037,OR,Q
57004035,OR,Q
57004034,85,A
57004032,02,Q
57004032,50,Q
57004031,99,Q
57004031,56,Q
57004030,02,Q
57004030,99,Q
57004030,94,Q
57004029,02,A
57004028,82,A
57004027,02,A
57004026,56,Q
57004026,02,Q
57004025,56,Q
57004024,50,Q
57004023,02,Q
57004022,02,Q
57004021,96,Q
57004020,94,M
57004019,15,D
57004018,95,D
57004017,85,E
57004017,02,E
57004016,95,E
57004016,85,E
57004015,02,A
57004015,50,A
57004014,02,A
57004014,99,A
57004013,59,M
57004012,02,A
57004011,95,A
57004010,49,O
57004010,56,O
57004009,01,H
57004009,50,H
57004009,37,H
57004009,56,H
57004008,37,H
57004008,56,H
57004008,08,H
57004008,59,H
57003826,05,M
57003825,02,M
57003824,TM,M
57003823,TM,M
57003822,34,M
57003821,02,M
57003820,TN,M
57003819,TM,M
57003818,TN,M
57003817,TM,M
57003816,01,M
57003815,TN,M
57003814,TM,M
57003813,TO,M
57003812,TN,M
57003811,TO,M
57003810,TN,M
57003809,34,M
57003808,07,M
57003807,TM,M
57003806,TO,M
57003805,05,M
57003804,TN,M
57003803,99,M
57003803,07,M
57003802,81,M
57003801,TM,A
57003801,TG,A
57003777,44,M
57003777,65,M
57003777,02,M
57003775,50,A
57003278,05,M
57003277,02,F
57003276,98,M
57003275,95,D
57003274,02,O
57003273,92,D
57003272,02,D
57003271,95,O
57003270,92,O
57003269,02,O
57003268,69,D
57003267,08,Q
57003267,TM,Q
57003266,TO,A
57003266,TM,A
57003265,TM,Q
57003264,TC,Q
57003264,TN,Q
57003264,02,Q
57003263,99,Q
57003262,52,Q
57003262,95,Q
57003262,02,Q
57003261,TC,Q
57003260,TC,Q
57003260,02,Q
57003259,99,Q
57003259,TC,Q
57003259,02,Q
57003258,TM,Q
57003258,TN,Q
57003257,02,Q
